datetime,Inv,MPPT,P,V,G,I,P-AC,Tamb,Tmod
2024-05-13 13:15:00,516,930,0.0,0.0,504.299,0.0,9938.767,33.5,57.04
2024-05-13 13:20:00,516,930,0.0,0.0,325.256,0.0,10186.0,33.333,55.04
2024-05-13 13:25:00,516,930,0.0,0.0,242.582,0.0,6676.3,33.167,51.84
2024-05-13 13:30:00,516,930,0.0,0.0,243.599,0.0,5331.833,33.0,49.74
2024-05-13 13:35:00,516,930,0.0,0.0,323.622,0.0,5527.633,32.833,49.24
2024-05-13 13:40:00,516,930,0.0,0.0,187.293,0.0,6927.933,32.667,48.14
2024-05-13 13:45:00,516,930,0.0,0.0,108.863,0.0,3691.25,32.5,45.18
2024-05-13 13:50:00,516,930,0.0,0.0,79.981,0.0,2072.083,32.333,42.64
2024-05-13 13:55:00,516,930,0.0,0.0,70.616,0.0,1553.617,32.167,40.08
2024-05-13 14:00:00,516,930,0.0,0.0,85.098,0.0,1442.5,32.0,38.54
2024-05-13 14:05:00,516,930,0.0,0.0,117.867,0.0,1935.283,31.967,37.78
2024-05-13 14:10:00,516,930,0.0,0.0,154.881,0.0,2790.333,31.933,37.68
2024-05-13 14:15:00,516,930,0.0,0.0,185.94,0.0,3687.783,31.9,38.16
2024-05-13 14:20:00,516,930,0.0,0.0,202.287,0.0,4421.15,31.867,38.54
2024-05-13 14:25:00,516,930,0.0,0.0,217.228,0.0,4831.733,31.833,38.96
2024-05-13 14:30:00,516,930,0.0,0.0,227.593,0.0,5072.433,31.8,39.6
2024-05-13 14:35:00,516,930,0.0,0.0,244.243,0.0,5281.567,31.767,40.0
2024-05-13 14:40:00,516,930,0.0,0.0,252.681,0.0,5631.55,31.733,40.38
2024-05-13 14:45:00,516,930,0.0,0.0,259.036,0.0,5790.5,31.7,41.0
2024-05-13 14:50:00,516,930,0.0,0.0,259.399,0.0,5932.667,31.667,41.96
2024-05-13 14:55:00,516,930,0.0,0.0,256.013,0.0,5934.767,31.633,42.22
2024-05-13 15:00:00,516,930,0.0,0.0,277.026,0.0,5845.15,31.6,42.56
2024-05-13 15:05:00,516,930,0.0,0.0,301.897,0.0,6329.917,31.458,43.14
2024-05-13 15:10:00,516,930,0.0,0.0,271.083,0.0,6859.733,31.317,43.16
2024-05-13 15:15:00,516,930,,,243.609,,,31.175,42.2
2024-05-13 15:20:00,516,930,,,246.027,,,31.033,41.9
2024-05-13 15:25:00,516,930,0.0,0.0,224.296,0.0,5237.0,30.892,41.42
2024-05-13 15:30:00,516,930,0.0,0.0,210.853,0.0,5208.0,30.75,41.46
2024-05-13 15:35:00,516,930,0.0,0.0,183.641,0.0,4684.9,30.608,40.8
2024-05-13 15:40:00,516,930,0.0,0.0,172.289,0.0,4080.85,30.467,40.34
2024-05-13 15:45:00,516,930,0.0,0.0,158.729,0.0,3807.8,30.325,39.66
2024-05-13 15:50:00,516,930,0.0,0.0,146.06,0.0,3477.183,30.183,39.06
2024-05-13 15:55:00,516,930,0.0,0.0,139.562,0.0,3163.667,30.042,38.16
2024-05-13 16:00:00,516,930,0.0,0.0,141.969,0.0,2980.617,29.9,37.8
2024-05-13 16:05:00,516,930,,,142.009,,,29.842,37.65
2024-05-13 16:10:00,516,930,,,140.497,,,29.783,37.3
2024-05-13 16:15:00,516,930,0.0,0.0,128.826,0.0,2028.0,29.725,37.26
2024-05-13 16:20:00,516,930,0.0,0.0,116.986,0.0,2897.333,29.667,36.68
2024-05-13 16:25:00,516,930,,,113.852,,,29.608,36.35
2024-05-13 16:30:00,516,930,0.0,0.0,102.576,0.0,2581.542,29.55,36.16
2024-05-13 16:35:00,516,930,0.0,0.0,100.242,0.0,2556.0,29.492,35.88
2024-05-13 16:40:00,516,930,0.0,0.0,93.759,0.0,2116.183,29.433,35.6
2024-05-13 16:45:00,516,930,,,93.09,,,29.375,35.2
2024-05-13 16:50:00,516,930,,,91.938,,,29.317,35.1
2024-05-13 16:55:00,516,930,0.0,0.0,88.752,0.0,1668.0,29.258,34.92
2024-05-13 17:00:00,516,930,0.0,0.0,81.214,0.0,1884.0,29.2,34.8
2024-05-13 17:05:00,516,930,0.0,0.0,72.115,0.0,1652.633,29.192,34.58
2024-05-13 17:10:00,516,930,0.0,0.0,60.156,0.0,1445.233,29.183,34.2
2024-05-13 17:15:00,516,930,0.0,0.0,49.473,0.0,1164.167,29.175,33.7
2024-05-13 17:20:00,516,930,0.0,0.0,48.802,0.0,947.95,29.167,33.4
2024-05-13 17:25:00,516,930,0.0,0.0,42.575,0.0,945.533,29.158,32.78
2024-05-13 17:30:00,516,930,0.0,0.0,36.179,0.0,808.067,29.15,32.32
2024-05-13 17:35:00,516,930,0.0,0.0,28.225,0.0,670.433,29.142,31.88
2024-05-13 17:40:00,516,930,0.0,0.0,18.959,0.0,501.567,29.133,31.32
2024-05-13 17:45:00,516,930,0.0,0.0,10.641,0.0,317.5,29.125,30.8
2024-05-13 17:50:00,516,930,0.0,0.0,4.742,0.0,143.067,29.117,30.34
2024-05-13 17:55:00,516,930,0.0,0.0,,0.0,18.567,29.108,30.04
2024-05-14 05:35:00,516,930,0.0,0.0,9.333,0.0,0.0,24.0,25.62
2024-05-14 05:40:00,516,930,0.0,0.0,13.417,0.0,136.367,24.0,25.92
2024-05-14 05:45:00,516,930,0.0,0.0,19.474,0.0,32.6,24.0,26.34
2024-05-14 05:50:00,516,930,0.0,0.0,24.232,0.0,0.0,24.0,26.52
2024-05-14 05:55:00,516,930,0.0,0.0,32.353,0.0,0.0,24.0,26.78
2024-05-14 06:00:00,516,930,0.0,0.0,30.194,0.0,0.0,24.0,27.14
2024-05-14 06:05:00,516,930,0.0,0.0,36.099,0.0,0.0,24.083,27.42
2024-05-14 06:10:00,516,930,0.0,0.0,44.591,0.0,0.0,24.167,27.82
2024-05-14 06:15:00,516,930,0.0,0.0,54.332,0.0,0.0,24.25,28.24
2024-05-14 06:20:00,516,930,0.0,0.0,62.907,0.0,0.0,24.333,28.72
2024-05-14 06:25:00,516,930,0.0,0.0,69.314,0.0,0.0,24.417,29.02
2024-05-14 06:30:00,516,930,0.0,0.0,74.962,0.0,0.0,24.5,29.4
2024-05-14 06:35:00,516,930,0.0,0.0,79.655,0.0,0.0,24.583,29.76
2024-05-14 06:40:00,516,930,0.0,0.0,83.809,0.0,0.0,24.667,30.04
2024-05-14 06:45:00,516,930,0.0,0.0,88.889,0.0,0.0,24.75,30.34
2024-05-14 06:50:00,516,930,0.0,0.0,94.614,0.0,0.0,24.833,30.54
2024-05-14 06:55:00,516,930,0.0,0.0,100.344,0.0,0.0,24.917,30.76
2024-05-14 07:00:00,516,930,0.0,0.0,107.906,0.0,0.0,25.0,30.92
2024-05-14 07:05:00,516,930,0.0,0.0,120.852,0.0,0.0,25.167,31.32
2024-05-14 07:10:00,516,930,0.0,0.0,139.282,0.0,0.0,25.333,32.02
2024-05-14 07:15:00,516,930,0.0,0.0,162.212,0.0,0.0,25.5,32.66
2024-05-14 07:20:00,516,930,0.0,0.0,187.497,0.0,0.0,25.667,33.46
2024-05-14 07:25:00,516,930,0.0,0.0,191.792,0.0,0.0,25.833,34.12
2024-05-14 07:30:00,516,930,0.0,0.0,190.354,0.0,0.0,26.0,34.28
2024-05-14 07:35:00,516,930,0.0,0.0,184.773,0.0,0.0,26.167,34.26
2024-05-14 07:40:00,516,930,0.0,0.0,184.476,0.0,0.0,26.333,33.9
2024-05-14 07:45:00,516,930,,,,,,26.5,
2024-05-14 07:50:00,516,930,,,207.92,,,26.667,34.0
2024-05-14 07:55:00,516,930,,,219.198,,,26.833,34.14
2024-05-14 08:00:00,516,930,,,226.906,,,27.0,34.8
2024-05-14 08:05:00,516,930,0.0,0.0,245.861,0.0,0.0,27.0,35.78
2024-05-14 08:10:00,516,930,0.0,0.0,260.126,0.0,0.0,27.0,36.04
2024-05-14 08:15:00,516,930,0.0,0.0,270.1,0.0,0.0,27.0,36.6
2024-05-14 08:20:00,516,930,0.0,0.0,277.13,0.0,0.0,27.0,37.5
2024-05-14 08:25:00,516,930,0.0,0.0,289.448,0.0,0.0,27.0,37.84
2024-05-14 08:30:00,516,930,0.0,0.0,306.57,0.0,0.0,27.0,38.66
2024-05-14 08:35:00,516,930,0.0,0.0,334.748,0.0,0.0,27.0,38.84
2024-05-14 08:40:00,516,930,0.0,0.0,366.555,0.0,0.0,27.0,39.74
2024-05-14 08:45:00,516,930,0.0,0.0,393.776,0.0,0.0,27.0,41.22
2024-05-14 08:50:00,516,930,0.0,0.0,414.755,0.0,0.0,27.0,42.64
2024-05-14 08:55:00,516,930,0.0,0.0,436.662,0.0,0.0,27.0,43.5
2024-05-14 09:00:00,516,930,0.0,0.0,496.914,0.0,0.0,27.0,44.2
2024-05-14 09:05:00,516,930,0.0,0.0,569.099,0.0,0.0,27.267,46.02
2024-05-14 09:10:00,516,930,0.0,0.0,618.413,0.0,0.0,27.533,47.76
2024-05-14 09:15:00,516,930,0.0,0.0,671.642,0.0,0.0,27.8,49.5
2024-05-14 09:20:00,516,930,0.0,0.0,710.567,0.0,0.0,28.067,50.64
2024-05-14 09:25:00,516,930,0.0,0.0,702.704,0.0,0.0,28.333,53.62
2024-05-14 09:30:00,516,930,0.0,0.0,735.365,0.0,0.0,28.6,54.8
2024-05-14 09:35:00,516,930,0.0,0.0,774.704,0.0,0.0,28.867,55.92
2024-05-14 09:40:00,516,930,0.0,0.0,813.383,0.0,0.0,29.133,57.64
2024-05-14 09:45:00,516,930,0.0,0.0,837.2,0.0,0.1,29.4,57.5
2024-05-14 09:50:00,516,930,0.0,0.0,855.982,0.0,0.0,29.667,60.14
2024-05-14 09:55:00,516,930,0.0,0.0,871.392,0.0,0.0,29.933,63.26
2024-05-14 10:00:00,516,930,0.0,0.0,902.798,0.0,0.0,30.2,62.92
2024-05-14 10:05:00,516,930,0.0,0.0,922.368,0.0,1491.05,30.317,62.74
2024-05-14 10:10:00,516,930,0.0,0.0,955.018,0.0,5.192,30.433,64.76
2024-05-14 10:15:00,516,930,0.0,0.0,980.565,0.0,4.567,30.55,67.12
2024-05-14 10:20:00,516,930,0.0,0.0,1023.069,0.0,5.733,30.667,70.12
2024-05-14 10:25:00,516,930,0.0,0.0,1032.874,0.0,5561.917,30.783,73.66
2024-05-14 10:30:00,516,930,0.0,0.0,1058.023,0.0,14893.033,30.9,70.94
2024-05-14 10:35:00,516,930,0.0,0.0,1001.485,0.0,15355.533,31.017,69.42
2024-05-14 10:40:00,516,930,0.0,0.0,1094.61,0.0,16080.967,31.133,69.08
2024-05-14 10:45:00,516,930,0.0,0.0,1116.55,0.0,16177.6,31.25,69.56
2024-05-14 10:50:00,516,930,0.0,0.0,929.967,0.0,14485.533,31.367,67.44
2024-05-14 10:55:00,516,930,0.0,0.0,1077.863,0.0,14789.25,31.483,69.76
2024-05-14 11:00:00,516,930,0.0,0.0,911.011,0.0,15570.85,31.6,70.88
2024-05-14 11:05:00,516,930,,,1095.475,,,31.7,67.567
2024-05-14 11:10:00,516,930,,,899.492,,,31.8,70.4
2024-05-14 11:15:00,516,930,0.0,0.0,666.173,0.0,15774.717,31.9,65.92
2024-05-14 11:20:00,516,930,0.0,0.0,922.76,0.0,14060.517,32.0,62.9
2024-05-14 11:25:00,516,930,0.0,0.0,835.567,0.0,14599.833,32.1,63.46
2024-05-14 11:30:00,516,930,0.0,0.0,923.494,0.0,16135.967,32.2,63.16
2024-05-14 11:35:00,516,930,0.0,0.0,1047.939,0.0,15130.75,32.3,66.12
2024-05-14 11:40:00,516,930,0.0,0.0,1074.088,0.0,14234.283,32.4,69.9
2024-05-14 11:45:00,516,930,,,1030.189,,,32.5,72.9
2024-05-14 11:50:00,516,930,0.0,0.0,868.712,0.0,12696.444,32.6,73.72
2024-05-14 11:55:00,516,930,0.0,0.0,623.901,0.0,9180.0,32.7,70.4
2024-05-14 12:00:00,516,930,0.0,0.0,461.777,0.0,12902.467,32.8,65.14
2024-05-14 12:05:00,516,930,0.0,0.0,764.092,0.0,10266.167,32.758,62.78
2024-05-14 12:10:00,516,930,0.0,0.0,828.424,0.0,14168.017,32.717,66.68
2024-05-14 12:15:00,516,930,0.0,0.0,363.0,0.0,15147.15,32.675,63.1
2024-05-14 12:20:00,516,930,0.0,0.0,501.326,0.0,7695.683,32.633,56.94
2024-05-14 12:25:00,516,930,0.0,0.0,508.752,0.0,11794.717,32.592,57.86
2024-05-14 12:30:00,516,930,0.0,0.0,491.11,0.0,11892.1,32.55,57.24
2024-05-14 12:35:00,516,930,0.0,0.0,510.855,0.0,11595.217,32.508,56.14
2024-05-14 12:40:00,516,930,0.0,0.0,530.137,0.0,11928.617,32.467,55.52
2024-05-14 12:45:00,516,930,0.0,0.0,454.597,0.0,12267.6,32.425,55.04
2024-05-14 12:50:00,516,930,0.0,0.0,356.155,0.0,10489.267,32.383,52.72
2024-05-14 12:55:00,516,930,0.0,0.0,353.518,0.0,8045.717,32.342,50.86
2024-05-14 13:00:00,516,930,0.0,0.0,380.27,0.0,8239.383,32.3,50.78
2024-05-14 13:05:00,516,930,0.0,0.0,357.602,0.0,8803.867,32.333,50.12
2024-05-14 13:10:00,516,930,0.0,0.0,394.817,0.0,8423.133,32.367,49.34
2024-05-14 13:15:00,516,930,0.0,0.0,537.101,0.0,4689.967,32.4,49.98
2024-05-14 13:20:00,516,930,0.0,0.0,608.796,0.0,2714.717,32.433,53.14
2024-05-14 13:25:00,516,930,0.0,0.0,626.294,0.0,5606.25,32.467,55.38
2024-05-14 13:30:00,516,930,0.0,0.0,599.586,0.0,8602.617,32.5,56.58
2024-05-14 13:35:00,516,930,0.0,0.0,575.119,0.0,6627.933,32.533,57.54
2024-05-14 13:40:00,516,930,0.0,0.0,486.066,0.0,5066.05,32.567,56.42
2024-05-14 13:45:00,516,930,0.0,0.0,501.333,0.0,4939.85,32.6,55.3
2024-05-14 13:50:00,516,930,0.0,0.0,492.146,0.0,4950.467,32.633,54.36
2024-05-14 13:55:00,516,930,0.0,0.0,520.253,0.0,4906.333,32.667,54.54
2024-05-14 14:00:00,516,930,0.0,0.0,459.129,0.0,3313.867,32.7,54.1
2024-05-14 14:05:00,516,930,0.0,0.0,466.652,0.0,2330.167,32.7,54.08
2024-05-14 14:10:00,516,930,0.0,0.0,724.122,0.0,2163.233,32.7,57.56
2024-05-14 14:15:00,516,930,0.0,0.0,943.284,0.0,2089.567,32.7,63.28
2024-05-14 14:20:00,516,930,0.0,0.0,763.218,0.0,2087.683,32.7,65.6
2024-05-14 14:25:00,516,930,0.0,0.0,809.188,0.0,1898.4,32.7,66.42
2024-05-14 14:30:00,516,930,0.0,0.0,783.126,0.0,2244.567,32.7,65.96
2024-05-14 14:35:00,516,930,0.0,0.0,775.272,0.0,2697.9,32.7,66.22
2024-05-14 14:40:00,516,930,0.0,0.0,538.815,0.0,1817.1,32.7,64.32
2024-05-14 14:45:00,516,930,0.0,0.0,719.519,0.0,1218.867,32.7,63.96
2024-05-14 14:50:00,516,930,0.0,0.0,661.208,0.0,1214.0,32.7,64.0
2024-05-14 14:55:00,516,930,0.0,0.0,690.321,0.0,1206.533,32.7,63.94
2024-05-14 15:00:00,516,930,0.0,0.0,677.055,0.0,1219.333,32.7,63.82
2024-05-14 15:05:00,516,930,0.0,0.0,591.377,0.0,1239.333,32.608,63.54
2024-05-14 15:10:00,516,930,0.0,0.0,538.903,0.0,1253.433,32.517,62.1
2024-05-14 15:15:00,516,930,0.0,0.0,510.665,0.0,1219.233,32.425,59.9
2024-05-14 15:20:00,516,930,0.0,0.0,598.63,0.0,1208.6,32.333,59.68
2024-06-26 16:05:00,516,930,0.0,0.0,327.146,0.0,8085.267,30.833,46.84
2024-06-26 16:10:00,516,930,0.0,0.0,265.062,0.0,6563.35,30.667,43.84
2024-06-26 16:15:00,516,930,0.0,0.0,340.069,0.0,5781.1,30.5,43.84
2024-06-26 16:20:00,516,930,0.0,0.0,301.878,0.0,6998.15,30.333,42.94
2024-06-26 16:25:00,516,930,0.0,0.0,178.066,0.0,5956.75,30.167,41.72
2024-06-26 16:30:00,516,930,0.0,0.0,140.606,0.0,3743.283,30.0,39.52
2024-06-26 16:35:00,516,930,0.0,0.0,137.852,0.0,3384.083,29.833,37.88
2024-06-26 16:40:00,516,930,0.0,0.0,117.889,0.0,3592.083,29.667,36.52
2024-06-26 16:45:00,516,930,0.0,0.0,96.736,0.0,2984.35,29.5,35.46
2024-06-26 16:50:00,516,930,0.0,0.0,86.56,0.0,2034.533,29.333,34.38
2024-06-26 16:55:00,516,930,0.0,0.0,79.768,0.0,1800.633,29.167,33.52
2024-06-26 17:00:00,516,930,0.0,0.0,74.203,0.0,1677.367,29.0,33.06
2024-06-26 17:05:00,516,930,0.0,0.0,70.89,0.0,1560.983,28.917,32.56
2024-06-26 17:10:00,516,930,0.0,0.0,69.513,0.0,1477.0,28.833,32.18
2024-06-26 17:15:00,516,930,0.0,0.0,68.752,0.0,1438.167,28.75,31.72
2024-06-26 17:20:00,516,930,0.0,0.0,68.229,0.0,1403.1,28.667,31.48
2024-06-26 17:25:00,516,930,0.0,0.0,62.486,0.0,1386.4,28.583,31.38
2024-06-26 17:30:00,516,930,0.0,0.0,51.474,0.0,1236.233,28.5,31.04
2024-06-26 17:35:00,516,930,0.0,0.0,42.012,0.0,973.717,28.417,30.64
2024-06-26 17:40:00,516,930,0.0,0.0,30.953,0.0,771.45,28.333,30.2
2024-06-26 17:45:00,516,930,0.0,0.0,23.856,0.0,555.95,28.25,29.76
2024-06-26 17:50:00,516,930,0.0,0.0,16.587,0.0,420.033,28.167,29.38
2024-06-26 17:55:00,516,930,0.0,0.0,9.819,0.0,264.367,28.083,28.98
2024-06-26 18:00:00,516,930,0.0,0.0,4.792,0.0,126.2,28.0,28.66
2024-06-27 05:35:00,516,930,,,,,0.0,24.0,24.2
2024-06-27 05:40:00,516,930,0.0,0.0,3.381,0.0,0.0,24.0,24.32
2024-06-27 05:45:00,516,930,,,,,,24.0,
2024-06-27 05:50:00,516,930,,,7.019,,,24.0,23.85
2024-06-27 05:55:00,516,930,0.0,0.0,7.998,0.0,0.0,24.0,24.14
2024-06-27 06:00:00,516,930,0.0,0.0,11.181,0.0,60.0,24.0,24.54
2024-06-27 06:05:00,516,930,0.0,0.0,11.767,0.0,195.6,24.0,24.84
2024-06-27 06:10:00,516,930,0.0,0.0,11.436,0.0,213.3,24.0,25.04
2024-06-27 06:15:00,516,930,0.0,0.0,11.963,0.0,208.533,24.0,25.18
2024-06-27 06:20:00,516,930,0.0,0.0,14.984,0.0,226.4,24.0,25.36
2024-06-27 06:25:00,516,930,,,20.538,,,24.0,25.5
2024-06-27 06:30:00,516,930,,,31.319,,,24.0,25.8
2024-06-27 06:35:00,516,930,0.0,0.0,41.099,0.0,865.233,24.0,26.2
2024-06-27 06:40:00,516,930,0.0,0.0,48.559,0.0,828.0,24.0,26.68
2024-06-27 06:45:00,516,930,0.0,0.0,54.66,0.0,1306.467,24.0,27.1
2024-06-27 06:50:00,516,930,0.0,0.0,61.257,0.0,1485.867,24.0,27.6
2024-06-27 06:55:00,516,930,0.0,0.0,70.875,0.0,1665.267,24.0,28.12
2024-06-27 07:00:00,516,930,0.0,0.0,80.186,0.0,1945.733,24.0,28.72
2024-06-27 07:05:00,516,930,0.0,0.0,82.825,0.0,2205.817,24.083,29.28
2024-06-27 07:10:00,516,930,,,90.899,,,24.167,29.7
2024-06-27 07:15:00,516,930,,,110.313,,,24.25,30.425
2024-06-27 07:20:00,516,930,0.0,0.0,117.831,0.0,3017.229,24.333,31.16
2024-06-27 07:25:00,516,930,0.0,0.0,118.702,0.0,3182.933,24.417,31.66
2024-06-27 07:30:00,516,930,0.0,0.0,120.005,0.0,3184.533,24.5,31.92
2024-06-27 07:35:00,516,930,0.0,0.0,123.819,0.0,3199.967,24.583,32.1
2024-06-27 07:40:00,516,930,0.0,0.0,129.65,0.0,3257.65,24.667,32.44
2024-06-27 07:45:00,516,930,0.0,0.0,139.213,0.0,3410.95,24.75,32.76
2024-06-27 07:50:00,516,930,0.0,0.0,150.833,0.0,3719.7,24.833,33.22
2024-06-27 07:55:00,516,930,0.0,0.0,162.723,0.0,4056.25,24.917,33.74
2024-06-27 08:00:00,516,930,0.0,0.0,173.803,0.0,4365.117,25.0,34.42
2024-06-27 08:05:00,516,930,0.0,0.0,186.732,0.0,4639.65,25.167,34.36
2024-06-27 08:10:00,516,930,0.0,0.0,200.251,0.0,4964.867,25.333,34.74
2024-06-27 08:15:00,516,930,0.0,0.0,207.498,0.0,4491.017,25.5,35.02
2024-06-27 08:20:00,516,930,0.0,0.0,208.317,0.0,4245.133,25.667,35.92
2024-06-27 08:25:00,516,930,0.0,0.0,228.217,0.0,4929.333,25.833,36.8
2024-06-27 08:30:00,516,930,0.0,0.0,278.942,0.0,4371.05,26.0,38.3
2024-06-27 08:35:00,516,930,0.0,0.0,404.674,0.0,4674.783,26.167,40.58
2024-06-27 08:40:00,516,930,0.0,0.0,461.413,0.0,5234.467,26.333,44.48
2024-06-27 08:45:00,516,930,0.0,0.0,609.508,0.0,6550.683,26.5,47.94
2024-06-27 08:50:00,516,930,0.0,0.0,662.363,0.0,5960.15,26.667,52.56
2024-06-27 08:55:00,516,930,0.0,0.0,724.691,0.0,5895.733,26.833,55.82
2024-06-27 09:00:00,516,930,0.0,0.0,674.342,0.0,6034.85,27.0,58.1
2024-06-27 09:05:00,516,930,0.0,0.0,672.801,0.0,6022.267,27.167,58.2
2024-06-27 09:10:00,516,930,0.0,0.0,647.748,0.0,5841.633,27.333,59.24
2024-06-27 09:15:00,516,930,0.0,0.0,739.885,0.0,5920.117,27.5,59.56
2024-06-27 09:20:00,516,930,0.0,0.0,772.661,0.0,5927.283,27.667,59.62
2024-06-27 09:25:00,516,930,0.0,0.0,606.224,0.0,5829.45,27.833,59.16
2024-06-27 09:30:00,516,930,0.0,0.0,436.711,0.0,5972.15,28.0,56.0
2024-06-27 09:35:00,516,930,0.0,0.0,474.14,0.0,6009.833,28.167,51.5
2024-06-27 09:40:00,516,930,0.0,0.0,555.88,0.0,5953.417,28.333,51.7
2024-06-27 09:45:00,516,930,0.0,0.0,760.518,0.0,5907.267,28.5,55.38
2024-06-27 09:50:00,516,930,0.0,0.0,838.363,0.0,6152.8,28.667,60.44
2024-06-27 09:55:00,516,930,0.0,0.0,833.825,0.0,6081.317,28.833,64.22
2024-06-27 10:00:00,516,930,0.0,0.0,837.317,0.0,6983.467,29.0,66.3
2024-06-27 10:05:00,516,930,0.0,0.0,849.923,0.0,6890.717,29.083,68.14
2024-06-27 10:10:00,516,930,0.0,0.0,856.892,0.0,6369.5,29.167,67.74
2024-06-27 10:15:00,516,930,0.0,0.0,864.457,0.0,5489.767,29.25,66.367
2024-06-27 10:20:00,516,930,,,870.277,,,29.333,67.14
2024-06-27 10:25:00,516,930,0.0,0.0,886.767,0.0,5220.0,29.417,68.1
2024-06-27 10:30:00,516,930,0.0,0.0,893.058,0.0,5830.1,29.5,69.64
2024-06-27 10:35:00,516,930,0.0,0.0,777.426,0.0,5788.017,29.583,69.46
2024-06-27 10:40:00,516,930,0.0,0.0,947.564,0.0,5916.717,29.667,70.16
2024-06-27 10:45:00,516,930,0.0,0.0,955.358,0.0,6428.6,29.75,72.1
2024-06-27 10:50:00,516,930,0.0,0.0,503.691,0.0,6406.067,29.833,66.52
2024-06-27 10:55:00,516,930,0.0,0.0,597.078,0.0,5881.617,29.917,63.56
2024-06-27 11:00:00,516,930,0.0,0.0,503.145,0.0,7300.083,30.0,62.06
2024-06-27 11:05:00,516,930,0.0,0.0,505.191,0.0,6633.833,30.083,58.6
2024-06-27 11:10:00,516,930,0.0,0.0,534.014,0.0,6259.983,30.167,56.18
2024-06-27 11:15:00,516,930,0.0,0.0,739.454,0.0,6079.567,30.25,59.22
2024-06-27 11:20:00,516,930,0.0,0.0,634.041,0.0,5148.283,30.333,61.88
2024-06-27 11:25:00,516,930,0.0,0.0,672.502,0.0,4974.083,30.417,62.8
2024-06-27 11:30:00,516,930,0.0,0.0,1019.18,0.0,4880.25,30.5,67.46
2024-06-27 11:35:00,516,930,0.0,0.0,1060.966,0.0,5007.167,30.583,72.56
2024-06-27 11:40:00,516,930,0.0,0.0,866.621,0.0,5128.0,30.667,71.38
2024-06-27 11:45:00,516,930,0.0,0.0,684.839,0.0,5053.55,30.75,67.64
2024-06-27 11:50:00,516,930,0.0,0.0,1046.821,0.0,4819.067,30.833,70.94
2024-06-27 11:55:00,516,930,0.0,0.0,971.494,0.0,4754.383,30.917,74.62
2024-06-27 12:00:00,516,930,0.0,0.0,922.872,0.0,4649.367,31.0,73.94
2024-06-27 12:05:00,516,930,0.0,0.0,950.97,0.0,4645.167,31.083,73.62
2024-06-27 12:10:00,516,930,0.0,0.0,985.129,0.0,4660.283,31.167,71.98
2024-06-27 12:15:00,516,930,0.0,0.0,809.338,0.0,4987.8,31.25,68.86
2024-06-27 12:20:00,516,930,,,584.75,,,31.333,68.0
2024-06-27 12:25:00,516,930,,,651.335,,,31.417,62.925
2024-06-27 12:30:00,516,930,0.0,0.0,558.212,0.0,3252.0,31.5,62.6
2024-06-27 12:35:00,516,930,,,630.203,,,31.583,62.933
2024-06-27 12:40:00,516,930,0.0,0.0,960.912,0.0,6520.333,31.667,67.04
2024-06-27 12:45:00,516,930,0.0,0.0,909.187,0.0,6564.0,31.75,70.2
2024-06-27 12:50:00,516,930,0.0,0.0,908.401,0.0,9542.0,31.833,71.2
2024-06-27 12:55:00,516,930,0.0,0.0,895.068,0.0,8139.317,31.917,70.84
2024-06-27 13:00:00,516,930,0.0,0.0,903.535,0.0,8059.217,32.0,71.48
2024-06-27 13:05:00,516,930,0.0,0.0,881.407,0.0,7950.117,31.842,72.1
2024-06-27 13:10:00,516,930,0.0,0.0,831.648,0.0,9022.267,31.683,71.1
2024-06-27 13:15:00,516,930,0.0,0.0,901.386,0.0,9621.5,31.525,72.14
2024-06-27 13:20:00,516,930,0.0,0.0,653.03,0.0,9565.117,31.367,70.72
2024-06-27 13:25:00,516,930,0.0,0.0,653.636,0.0,9460.667,31.208,64.58
2024-06-27 13:30:00,516,930,0.0,0.0,722.445,0.0,9586.7,31.05,62.98
2024-06-27 13:35:00,516,930,0.0,0.0,818.536,0.0,9411.933,30.892,64.06
2024-06-27 13:40:00,516,930,0.0,0.0,820.199,0.0,9080.083,30.733,66.82
2024-06-27 13:45:00,516,930,,,802.613,,,30.575,68.25
2024-06-27 13:50:00,516,930,0.0,0.0,757.247,0.0,10535.0,30.417,68.66
2024-06-27 13:55:00,516,930,0.0,0.0,748.369,0.0,7560.0,30.258,67.3
2024-06-27 14:00:00,516,930,0.0,0.0,758.212,0.0,9486.383,30.1,67.66
2024-06-27 14:05:00,516,930,0.0,0.0,722.104,0.0,9500.583,30.175,66.84
2024-06-27 14:10:00,516,930,0.0,0.0,722.387,0.0,8192.983,30.25,67.02
2024-06-27 14:15:00,516,930,0.0,0.0,704.292,0.0,10205.15,30.325,67.26
2024-06-27 14:20:00,516,930,0.0,0.0,686.37,0.0,10574.083,30.4,66.1
2024-06-27 14:25:00,516,930,0.0,0.0,674.767,0.0,10126.25,30.475,65.04
2024-06-27 14:30:00,516,930,0.0,0.0,656.562,0.0,10565.383,30.55,64.2
2024-06-27 14:35:00,516,930,0.0,0.0,650.085,0.0,10603.017,30.625,63.38
2024-06-27 14:40:00,516,930,0.0,0.0,635.821,0.0,10545.317,30.7,63.38
2024-06-27 14:45:00,516,930,0.0,0.0,616.104,0.0,10018.55,30.775,62.8
2024-06-27 14:50:00,516,930,0.0,0.0,597.49,0.0,10195.833,30.85,63.0
2024-06-27 14:55:00,516,930,0.0,0.0,596.069,0.0,9179.817,30.925,62.56
